# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1024328	1026196	-	OBIBPL_00935	yidC	Membrane protein insertase YidC	SO:0001217, UniRef:UniRef50_O66103
contig_1	cds	1026196	1026480	-	OBIBPL_00936		Putative membrane protein insertion efficiency factor	SO:0001217, UniRef:UniRef50_A0A7V4SP63
contig_1	cds	1026484	1026885	-	OBIBPL_00937		hypothetical protein	
contig_1	cds	1027167	1028174	-	OBIBPL_00938		Lipase, putative	SO:0001217, UniRef:UniRef50_O83918
contig_1	cds	1028286	1029464	-	OBIBPL_00939	traB	TraB family protein	SO:0001217, UniRef:UniRef50_F7XRI2
contig_1	cds	1029562	1030998	-	OBIBPL_00940		hypothetical protein	PFAM:PF00515.34, PFAM:PF03704.23, PFAM:PF07719.23, PFAM:PF12895.13, PFAM:PF13174.12, PFAM:PF13176.12, PFAM:PF13181.12, PFAM:PF13371.12, PFAM:PF13374.12, PFAM:PF13414.12, PFAM:PF13424.12, PFAM:PF13428.12, PFAM:PF13431.12, PFAM:PF13432.12, PFAM:PF14559.12, PFAM:PF23914.1, PFAM:PF25058.1, PFAM:PF25060.1
contig_1	cds	1031148	1031441	+	OBIBPL_00941		hypothetical protein	
contig_1	cds	1031384	1032409	+	OBIBPL_00942		Uncharacterized protein TP_0956	SO:0001217, UniRef:UniRef50_O83922
contig_1	cds	1032500	1033528	+	OBIBPL_00943		Tp33 protein	SO:0001217, UniRef:UniRef50_O83923
contig_1	cds	1033559	1035457	+	OBIBPL_00944		TRAP-T family tripartite ATP-independent periplasmic transporter, membrane protein	SO:0001217, UniRef:UniRef50_F7XR38
contig_1	cds	1035526	1035915	-	OBIBPL_00945		hypothetical protein	
contig_1	cds	1035927	1036721	-	OBIBPL_00946	flgG	Flagellar basal-body rod protein FlgG	SO:0001217, UniRef:UniRef50_O51715
contig_1	cds	1036797	1037612	-	OBIBPL_00947	flgF	Flagellar basal-body rod protein FlgF	SO:0001217, UniRef:UniRef50_A0A7T3RBL4
contig_1	cds	1037698	1038930	-	OBIBPL_00948		hypothetical protein	PFAM:PF02687.27, PFAM:PF12704.14
contig_1	cds	1039041	1040270	-	OBIBPL_00949		putative macrolide ABC superfamily ATP binding cassette transporter, ABC/membrane protein	SO:0001217, UniRef:UniRef50_F7XR42
contig_1	cds	1040260	1040967	-	OBIBPL_00950	lolD	Lipoprotein-releasing system ATP-binding protein LolD	SO:0001217, UniRef:UniRef50_A0A1E2RWL6
contig_1	cds	1040967	1041929	-	OBIBPL_00951		Efflux RND transporter periplasmic adaptor subunit	SO:0001217, UniRef:UniRef50_A0A0B7GRZ7
contig_1	cds	1041954	1043612	-	OBIBPL_00952		Uncharacterized protein TP_0966	SO:0001217, UniRef:UniRef50_O83932
contig_1	cds	1043634	1045172	-	OBIBPL_00953		Uncharacterized protein TP_0967	SO:0001217, UniRef:UniRef50_O83933
contig_1	cds	1045169	1046791	-	OBIBPL_00954		Uncharacterized protein TP_0968	SO:0001217, UniRef:UniRef50_O83934
contig_1	cds	1046788	1048332	-	OBIBPL_00955		Uncharacterized protein TP_0969	SO:0001217, UniRef:UniRef50_O83935
contig_1	cds	1048544	1049158	-	OBIBPL_00956		34 kDa membrane antigen	SO:0001217, UniRef:UniRef50_P19478
contig_1	cds	1049315	1050661	-	OBIBPL_00957		ILT iron/lead superfamily transporter	SO:0001217, UniRef:UniRef50_F7XRI8
contig_1	cds	1050749	1052410	+	OBIBPL_00958		hypothetical protein	PFAM:PF01409.25
contig_1	cds	1052462	1052740	-	OBIBPL_00959		hypothetical protein	
contig_1	cds	1052795	1053619	-	OBIBPL_00960		Ribosomal RNA small subunit methyltransferase I	SO:0001217, UniRef:UniRef50_O83940
contig_1	cds	1053730	1055049	+	OBIBPL_00961		Uncharacterized protein TP_0976	SO:0001217, UniRef:UniRef50_O83941
contig_1	cds	1055036	1055896	+	OBIBPL_00962		GTP cyclohydrolase 1 type 2-like protein	SO:0001217, UniRef:UniRef50_O83942
contig_1	cds	1055926	1056486	+	OBIBPL_00963		Lipoprotein signal peptidase	SO:0001217, UniRef:UniRef50_I0XBQ7
contig_1	cds	1056656	1057429	+	OBIBPL_00964	ycfH	Deoxyribonuclease YcfH	SO:0001217, UniRef:UniRef50_A0A1V5RFS2
contig_1	cds	1057404	1058459	+	OBIBPL_00965		hypothetical protein	PFAM:PF01207.24
contig_1	cds	1058639	1059682	+	OBIBPL_00966		GGDEF domain-containing protein	SO:0001217, UniRef:UniRef50_F7XR55
contig_1	cds	1059704	1060324	+	OBIBPL_00967	aarA	Rhomboid protease AarA	SO:0001217, UniRef:UniRef50_A0A1V5WMM9
contig_1	cds	1060356	1061030	+	OBIBPL_00968		hypothetical protein	
contig_1	cds	1061054	1062973	-	OBIBPL_00969	htpG	Chaperone protein HtpG	SO:0001217, UniRef:UniRef50_A0A258X2S1
contig_1	cds	1063156	1064925	+	OBIBPL_00970		Aspartate--tRNA(Asp/Asn) ligase	SO:0001217, UniRef:UniRef50_Q73MC2
contig_1	cds	1064983	1065867	+	OBIBPL_00971		DMT superfamily drug/metabolite transporter	SO:0001217, UniRef:UniRef50_A0AAU8RQE9
contig_1	cds	1065913	1066296	-	OBIBPL_00972		hypothetical protein	
contig_1	cds	1066387	1066986	+	OBIBPL_00973		UPF0056 inner membrane protein	SO:0001217, UniRef:UniRef50_F7XRJ0
contig_1	cds	1067022	1067726	-	OBIBPL_00974		AMP-activated protein kinase glycogen-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0AA87NS89
contig_1	cds	1067941	1071042	+	OBIBPL_00975		Tetratricopeptide repeat protein	SO:0001217, UniRef:UniRef50_O83955
contig_1	cds	1071120	1071266	+	OBIBPL_00976		hypothetical protein	PFAM:PF00301.25
contig_1	cds	1071300	1071587	+	OBIBPL_00977		hypothetical protein	
contig_1	cds	1071657	1072682	-	OBIBPL_00978	rlpA	putative endolytic peptidoglycan transglycosylase RlpA	SO:0001217, UniRef:UniRef50_O83958
contig_1	tRNA	1072800	1072885	-	OBIBPL_00979	trnL	tRNA-Leu(taa)	SO:0000264
contig_1	cds	1073038	1073853	+	OBIBPL_00980		hypothetical protein	PFAM:PF01026.27, SO:0001217, UniRef:UniRef50_O83959
contig_1	cds	1073928	1075262	+	OBIBPL_00981		Cyclic nucleotide-binding domain-containing protein	SO:0001217, UniRef:UniRef50_M2B987
contig_1	tRNA	1076932	1077005	-	OBIBPL_00982	trnA	tRNA-Ala(ggc)	SO:0000254
contig_1	cds	1077065	1078861	-	OBIBPL_00983		Signal peptide peptidase A	SO:0001217, UniRef:UniRef50_F7XR69
contig_1	cds	1078895	1080283	-	OBIBPL_00984		hypothetical protein	
contig_1	cds	1080469	1082868	+	OBIBPL_00985		hypothetical protein	PFAM:PF01580.24, PFAM:PF09397.16, PFAM:PF17854.6
contig_1	cds	1083178	1083717	+	OBIBPL_00986		Uncharacterized protein TP_1000	SO:0001217, UniRef:UniRef50_O83965
contig_1	cds	1083857	1085095	-	OBIBPL_00987		hypothetical protein	
contig_1	cds	1085052	1085807	-	OBIBPL_00988		DUF2259 domain-containing protein	SO:0001217, UniRef:UniRef50_Q73MI9
contig_1	cds	1086005	1086952	+	OBIBPL_00989		hypothetical protein	
contig_1	cds	1086975	1087580	-	OBIBPL_00990	recR	Recombination protein RecR	SO:0001217, UniRef:UniRef50_O83969
contig_1	cds	1087654	1089372	-	OBIBPL_00991		hypothetical protein	PFAM:PF00004.35, PFAM:PF05496.18, PFAM:PF07728.20, PFAM:PF13177.12, PFAM:PF22608.2
contig_1	cds	1089431	1091344	-	OBIBPL_00992		DNA gyrase subunit B	SO:0001217, UniRef:UniRef50_O08399
contig_1	cds	1091453	1092370	-	OBIBPL_00993		Flavin-dependent thymidylate synthase	SO:0001217, UniRef:UniRef50_A0A972AV03
contig_1	cds	1092413	1094950	-	OBIBPL_00994		Ribonucleoside-diphosphate reductase	SO:0001217, UniRef:UniRef50_F8IJA6
contig_1	cds	1095077	1096147	-	OBIBPL_00995		Glycerol-3-phosphate dehydrogenase [NAD(P)+]	SO:0001217, UniRef:UniRef50_O83973
contig_1	cds	1096244	1096693	-	OBIBPL_00996		Nucleoside diphosphate kinase	SO:0001217, UniRef:UniRef50_Q1B625
contig_1	cds	1096819	1097427	-	OBIBPL_00997		hypothetical protein	PFAM:PF01195.25
contig_1	cds	1097462	1098352	-	OBIBPL_00998		hypothetical protein	PFAM:PF04542.20, PFAM:PF04545.22
contig_1	cds	1098602	1098868	+	OBIBPL_00999		hypothetical protein	PFAM:PF00166.26
contig_1	cds	1098879	1100741	-	OBIBPL_01000		hypothetical protein	
contig_1	cds	1100779	1101204	-	OBIBPL_01001	nusB	Transcription antitermination protein NusB	SO:0001217, UniRef:UniRef50_O83979
contig_1	cds	1101201	1102286	-	OBIBPL_01002		Basic membrane protein	SO:0001217, UniRef:UniRef50_P29725
contig_1	cds	1102359	1104290	-	OBIBPL_01003		Alanine--tRNA ligase	SO:0001217, UniRef:UniRef50_O51238
contig_1	cds	1104348	1105862	+	OBIBPL_01004		Ribonuclease Y	SO:0001217, UniRef:UniRef50_Q73R54
contig_1	cds	1105884	1106327	+	OBIBPL_01005		hypothetical protein	
contig_1	cds	1106328	1107848	+	OBIBPL_01006		Glutamyl-tRNA(Gln) amidotransferase subunit A	SO:0001217, UniRef:UniRef50_O83983
contig_1	cds	1107841	1109370	+	OBIBPL_01007		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B	SO:0001217, UniRef:UniRef50_O83984
contig_1	cds	1109466	1110833	-	OBIBPL_01008	radA	DNA repair protein RadA	SO:0001217, UniRef:UniRef50_O83985
contig_1	cds	1110849	1111547	-	OBIBPL_01009		hypothetical protein	PFAM:PF02631.22, PFAM:PF21982.2
contig_1	cds	1111501	1111890	-	OBIBPL_01010		Small ribosomal subunit protein uS9	SO:0001217, UniRef:UniRef50_Q3AQ24
contig_1	cds	1111906	1112334	-	OBIBPL_01011		Large ribosomal subunit protein uL13	SO:0001217, UniRef:UniRef50_O51314
contig_1	cds	1112331	1112573	-	OBIBPL_01012		hypothetical protein	
contig_1	cds	1112767	1114536	+	OBIBPL_01013		Oligoendopeptidase, M3 family	SO:0001217, UniRef:UniRef50_A0A0B7GTG3
contig_1	cds	1114559	1115434	+	OBIBPL_01014		Uridine phosphorylase	SO:0001217, UniRef:UniRef50_O83990
contig_1	cds	1115450	1117507	-	OBIBPL_01015		DNA 3'-5' helicase	SO:0001217, UniRef:UniRef50_F7XRJ4
contig_1	cds	1117545	1118213	-	OBIBPL_01016		Uncharacterized protein TP_1029	SO:0001217, UniRef:UniRef50_O83992
contig_1	cds	1118500	1120377	+	OBIBPL_01017		Tpr protein L	SO:0001217, UniRef:UniRef50_A0AAU8RR26
contig_1	cds	1120442	1120876	-	OBIBPL_01018		Uncharacterized protein TP_1032	SO:0001217, UniRef:UniRef50_O83995
contig_1	cds	1120888	1121823	-	OBIBPL_01019		PNPLA domain-containing protein	SO:0001217, UniRef:UniRef50_O83996
contig_1	cds	1121897	1122922	+	OBIBPL_01020		hypothetical protein	
contig_1	cds	1122919	1125873	-	OBIBPL_01021		Valine--tRNA ligase	SO:0001217, UniRef:UniRef50_O83998
contig_1	cds	1125942	1128320	+	OBIBPL_01022		hypothetical protein	PFAM:PF00403.32, PFAM:PF00702.32
contig_1	cds	1128410	1129126	-	OBIBPL_01023		Hemolysin III	SO:0001217, UniRef:UniRef50_A0A1T4QAP4
contig_1	cds	1129285	1129818	-	OBIBPL_01024		Antigen TpF1	SO:0001217, UniRef:UniRef50_P16665
contig_1	cds	1130076	1130618	+	OBIBPL_01025		Adenine phosphoribosyltransferase	SO:0001217, UniRef:UniRef50_Q73M27
contig_1	cds	1130641	1131696	-	OBIBPL_01026		Elongation factor P--(R)-beta-lysine ligase	SO:0001217, UniRef:UniRef50_A0A1V5WLA9
contig_1	cds	1131696	1132295	-	OBIBPL_01027		ATP-dependent Clp protease proteolytic subunit 2	SO:0001217, UniRef:UniRef50_O84003
