# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1024513	1025208	-	LIHGCB_00936		hypothetical protein	PFAM:PF01424.28, PFAM:PF07650.23, PFAM:PF13083.13, PFAM:PF14804.11
contig_1	cds	1025224	1027092	-	LIHGCB_00937	yidC	Membrane protein insertase YidC	SO:0001217, UniRef:UniRef50_O66103
contig_1	cds	1027092	1027376	-	LIHGCB_00938		Putative membrane protein insertion efficiency factor	SO:0001217, UniRef:UniRef50_A0A7V4SP63
contig_1	cds	1027380	1027781	-	LIHGCB_00939		hypothetical protein	
contig_1	cds	1027787	1027942	-	LIHGCB_00940		Large ribosomal subunit protein bL34	SO:0001217, UniRef:UniRef50_P80340
contig_1	cds	1028063	1029070	-	LIHGCB_00941		Lipase, putative	SO:0001217, UniRef:UniRef50_O83918
contig_1	cds	1029182	1030360	-	LIHGCB_00942	traB	TraB family protein	SO:0001217, UniRef:UniRef50_F7XRI2
contig_1	cds	1030458	1031894	-	LIHGCB_00943		hypothetical protein	PFAM:PF00515.34, PFAM:PF03704.23, PFAM:PF07719.23, PFAM:PF12895.13, PFAM:PF13174.12, PFAM:PF13176.12, PFAM:PF13181.12, PFAM:PF13371.12, PFAM:PF13374.12, PFAM:PF13414.12, PFAM:PF13424.12, PFAM:PF13428.12, PFAM:PF13431.12, PFAM:PF13432.12, PFAM:PF14559.12, PFAM:PF23914.1, PFAM:PF25058.1, PFAM:PF25060.1
contig_1	cds	1032044	1032337	+	LIHGCB_00944		hypothetical protein	
contig_1	cds	1032280	1033305	+	LIHGCB_00945		Uncharacterized protein TP_0956	SO:0001217, UniRef:UniRef50_O83922
contig_1	cds	1033396	1034424	+	LIHGCB_00946		Tp33 protein	SO:0001217, UniRef:UniRef50_O83923
contig_1	cds	1034455	1036353	+	LIHGCB_00947		TRAP-T family tripartite ATP-independent periplasmic transporter, membrane protein	SO:0001217, UniRef:UniRef50_F7XR38
contig_1	cds	1036422	1036811	-	LIHGCB_00948		hypothetical protein	
contig_1	cds	1036823	1037617	-	LIHGCB_00949	flgG	Flagellar basal-body rod protein FlgG	SO:0001217, UniRef:UniRef50_O51715
contig_1	cds	1037693	1038508	-	LIHGCB_00950	flgF	Flagellar basal-body rod protein FlgF	SO:0001217, UniRef:UniRef50_A0A7T3RBL4
contig_1	cds	1038594	1039826	-	LIHGCB_00951		hypothetical protein	PFAM:PF02687.27, PFAM:PF12704.14
contig_1	cds	1039937	1041166	-	LIHGCB_00952		putative macrolide ABC superfamily ATP binding cassette transporter, ABC/membrane protein	SO:0001217, UniRef:UniRef50_F7XR42
contig_1	cds	1041156	1041863	-	LIHGCB_00953	lolD	Lipoprotein-releasing system ATP-binding protein LolD	SO:0001217, UniRef:UniRef50_A0A1E2RWL6
contig_1	cds	1041863	1042825	-	LIHGCB_00954		Efflux RND transporter periplasmic adaptor subunit	SO:0001217, UniRef:UniRef50_A0A0B7GRZ7
contig_1	cds	1042850	1044514	-	LIHGCB_00955		Uncharacterized protein TP_0966	SO:0001217, UniRef:UniRef50_O83932
contig_1	cds	1044536	1046074	-	LIHGCB_00956		Uncharacterized protein TP_0967	SO:0001217, UniRef:UniRef50_O83933
contig_1	cds	1046071	1047693	-	LIHGCB_00957		Uncharacterized protein TP_0968	SO:0001217, UniRef:UniRef50_O83934
contig_1	cds	1047690	1049234	-	LIHGCB_00958		Uncharacterized protein TP_0969	SO:0001217, UniRef:UniRef50_O83935
contig_1	cds	1049446	1050060	-	LIHGCB_00959		34 kDa membrane antigen	SO:0001217, UniRef:UniRef50_P19478
contig_1	cds	1050217	1051563	-	LIHGCB_00960		ILT iron/lead superfamily transporter	SO:0001217, UniRef:UniRef50_F7XRI8
contig_1	cds	1051651	1053312	+	LIHGCB_00961		hypothetical protein	PFAM:PF01409.25
contig_1	cds	1053364	1053642	-	LIHGCB_00962		hypothetical protein	
contig_1	cds	1053697	1054521	-	LIHGCB_00963		Ribosomal RNA small subunit methyltransferase I	SO:0001217, UniRef:UniRef50_O83940
contig_1	cds	1054632	1055951	+	LIHGCB_00964		Uncharacterized protein TP_0976	SO:0001217, UniRef:UniRef50_O83941
contig_1	cds	1055938	1056798	+	LIHGCB_00965		GTP cyclohydrolase 1 type 2-like protein	SO:0001217, UniRef:UniRef50_O83942
contig_1	cds	1056828	1057388	+	LIHGCB_00966		Lipoprotein signal peptidase	SO:0001217, UniRef:UniRef50_I0XBQ7
contig_1	cds	1057558	1058331	+	LIHGCB_00967	ycfH	Deoxyribonuclease YcfH	SO:0001217, UniRef:UniRef50_A0A1V5RFS2
contig_1	cds	1058306	1059361	+	LIHGCB_00968		hypothetical protein	PFAM:PF01207.24
contig_1	cds	1059541	1060584	+	LIHGCB_00969		GGDEF domain-containing protein	SO:0001217, UniRef:UniRef50_F7XR55
contig_1	cds	1060606	1061226	+	LIHGCB_00970	aarA	Rhomboid protease AarA	SO:0001217, UniRef:UniRef50_A0A1V5WMM9
contig_1	cds	1061258	1061932	+	LIHGCB_00971		hypothetical protein	
contig_1	cds	1061956	1063875	-	LIHGCB_00972	htpG	Chaperone protein HtpG	SO:0001217, UniRef:UniRef50_A0A258X2S1
contig_1	cds	1064058	1065827	+	LIHGCB_00973		Aspartate--tRNA(Asp/Asn) ligase	SO:0001217, UniRef:UniRef50_Q73MC2
contig_1	cds	1065883	1066767	+	LIHGCB_00974		DMT superfamily drug/metabolite transporter	SO:0001217, UniRef:UniRef50_A0AAU8RQE9
contig_1	cds	1066813	1067196	-	LIHGCB_00975		hypothetical protein	
contig_1	cds	1067287	1067886	+	LIHGCB_00976		UPF0056 inner membrane protein	SO:0001217, UniRef:UniRef50_F7XRJ0
contig_1	cds	1067922	1068626	-	LIHGCB_00977		AMP-activated protein kinase glycogen-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0AA87NS89
contig_1	cds	1068841	1071942	+	LIHGCB_00978		Tetratricopeptide repeat protein	SO:0001217, UniRef:UniRef50_O83955
contig_1	cds	1072020	1072166	+	LIHGCB_00979		hypothetical protein	PFAM:PF00301.25
contig_1	cds	1072200	1072487	+	LIHGCB_00980		hypothetical protein	
contig_1	cds	1072557	1073582	-	LIHGCB_00981	rlpA	putative endolytic peptidoglycan transglycosylase RlpA	SO:0001217, UniRef:UniRef50_O83958
contig_1	tRNA	1073700	1073785	-	LIHGCB_00982	trnL	tRNA-Leu(taa)	SO:0000264
contig_1	cds	1073938	1074753	+	LIHGCB_00983		hypothetical protein	PFAM:PF01026.27, SO:0001217, UniRef:UniRef50_O83959
contig_1	cds	1074828	1076162	+	LIHGCB_00984		Cyclic nucleotide-binding domain-containing protein	SO:0001217, UniRef:UniRef50_M2B987
contig_1	tRNA	1077832	1077905	-	LIHGCB_00985	trnA	tRNA-Ala(ggc)	SO:0000254
contig_1	cds	1077965	1079761	-	LIHGCB_00986		Signal peptide peptidase A	SO:0001217, UniRef:UniRef50_F7XR69
contig_1	cds	1079795	1081183	-	LIHGCB_00987		hypothetical protein	
contig_1	cds	1081369	1083768	+	LIHGCB_00988		hypothetical protein	PFAM:PF01580.24, PFAM:PF09397.16, PFAM:PF17854.6
contig_1	cds	1084057	1084617	+	LIHGCB_00989		Uncharacterized protein TP_1000	SO:0001217, UniRef:UniRef50_O83965
contig_1	cds	1084757	1085995	-	LIHGCB_00990		hypothetical protein	
contig_1	cds	1085952	1086707	-	LIHGCB_00991		DUF2259 domain-containing protein	SO:0001217, UniRef:UniRef50_Q73MI9
contig_1	cds	1086905	1087852	+	LIHGCB_00992		hypothetical protein	
contig_1	cds	1087875	1088480	-	LIHGCB_00993	recR	Recombination protein RecR	SO:0001217, UniRef:UniRef50_O83969
contig_1	cds	1088554	1090272	-	LIHGCB_00994		hypothetical protein	PFAM:PF00004.35, PFAM:PF05496.18, PFAM:PF07728.20, PFAM:PF13177.12, PFAM:PF22608.2
contig_1	cds	1090331	1092244	-	LIHGCB_00995		DNA gyrase subunit B	SO:0001217, UniRef:UniRef50_O08399
contig_1	cds	1092353	1093270	-	LIHGCB_00996		Flavin-dependent thymidylate synthase	SO:0001217, UniRef:UniRef50_A0A972AV03
contig_1	cds	1093313	1095850	-	LIHGCB_00997		Ribonucleoside-diphosphate reductase	SO:0001217, UniRef:UniRef50_F8IJA6
contig_1	cds	1095977	1097047	-	LIHGCB_00998		Glycerol-3-phosphate dehydrogenase [NAD(P)+]	SO:0001217, UniRef:UniRef50_O83973
contig_1	cds	1097144	1097593	-	LIHGCB_00999		Nucleoside diphosphate kinase	SO:0001217, UniRef:UniRef50_Q1B625
contig_1	cds	1097719	1098327	-	LIHGCB_01000		hypothetical protein	PFAM:PF01195.25
contig_1	cds	1098362	1099252	-	LIHGCB_01001		hypothetical protein	PFAM:PF04542.20, PFAM:PF04545.22
contig_1	cds	1099502	1099768	+	LIHGCB_01002		hypothetical protein	PFAM:PF00166.26
contig_1	cds	1099779	1101713	-	LIHGCB_01003		hypothetical protein	
contig_1	cds	1101679	1102104	-	LIHGCB_01004	nusB	Transcription antitermination protein NusB	SO:0001217, UniRef:UniRef50_O83979
contig_1	cds	1102101	1103186	-	LIHGCB_01005		Basic membrane protein	SO:0001217, UniRef:UniRef50_P29725
contig_1	cds	1103259	1105190	-	LIHGCB_01006		Alanine--tRNA ligase	SO:0001217, UniRef:UniRef50_O51238
contig_1	cds	1105248	1106762	+	LIHGCB_01007		Ribonuclease Y	SO:0001217, UniRef:UniRef50_Q73R54
contig_1	cds	1106784	1107227	+	LIHGCB_01008		hypothetical protein	
contig_1	cds	1107228	1108748	+	LIHGCB_01009		Glutamyl-tRNA(Gln) amidotransferase subunit A	SO:0001217, UniRef:UniRef50_O83983
contig_1	cds	1108741	1110270	+	LIHGCB_01010		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B	SO:0001217, UniRef:UniRef50_O83984
contig_1	cds	1110366	1111733	-	LIHGCB_01011	radA	DNA repair protein RadA	SO:0001217, UniRef:UniRef50_O83985
contig_1	cds	1111749	1112447	-	LIHGCB_01012		hypothetical protein	PFAM:PF02631.22, PFAM:PF21982.2
contig_1	cds	1112401	1112790	-	LIHGCB_01013		Small ribosomal subunit protein uS9	SO:0001217, UniRef:UniRef50_Q3AQ24
contig_1	cds	1112806	1113234	-	LIHGCB_01014		Large ribosomal subunit protein uL13	SO:0001217, UniRef:UniRef50_O51314
contig_1	cds	1113231	1113473	-	LIHGCB_01015		hypothetical protein	
contig_1	cds	1113667	1115436	+	LIHGCB_01016		Oligoendopeptidase, M3 family	SO:0001217, UniRef:UniRef50_A0A0B7GTG3
contig_1	cds	1115459	1116334	+	LIHGCB_01017		Uridine phosphorylase	SO:0001217, UniRef:UniRef50_O83990
contig_1	cds	1116350	1118392	-	LIHGCB_01018		DNA 3'-5' helicase	SO:0001217, UniRef:UniRef50_F7XRJ4
contig_1	cds	1118445	1119113	-	LIHGCB_01019		Uncharacterized protein TP_1029	SO:0001217, UniRef:UniRef50_O83992
contig_1	cds	1119400	1121277	+	LIHGCB_01020		Tpr protein L	SO:0001217, UniRef:UniRef50_A0AAU8RR26
contig_1	cds	1121342	1121776	-	LIHGCB_01021		Uncharacterized protein TP_1032	SO:0001217, UniRef:UniRef50_O83995
contig_1	cds	1121788	1122723	-	LIHGCB_01022		PNPLA domain-containing protein	SO:0001217, UniRef:UniRef50_O83996
contig_1	cds	1122797	1123822	+	LIHGCB_01023		hypothetical protein	
contig_1	cds	1123819	1126689	-	LIHGCB_01024		Valine--tRNA ligase	SO:0001217, UniRef:UniRef50_O83998
contig_1	cds	1126843	1129221	+	LIHGCB_01025		hypothetical protein	PFAM:PF00403.32, PFAM:PF00702.32
contig_1	cds	1129311	1130027	-	LIHGCB_01026		Hemolysin III	SO:0001217, UniRef:UniRef50_A0A1T4QAP4
contig_1	cds	1130186	1130719	-	LIHGCB_01027		Antigen TpF1	SO:0001217, UniRef:UniRef50_P16665
contig_1	cds	1130977	1131519	+	LIHGCB_01028		Adenine phosphoribosyltransferase	SO:0001217, UniRef:UniRef50_Q73M27
contig_1	cds	1131542	1132597	-	LIHGCB_01029		Elongation factor P--(R)-beta-lysine ligase	SO:0001217, UniRef:UniRef50_A0A1V5WLA9
contig_1	cds	1132597	1133196	-	LIHGCB_01030		ATP-dependent Clp protease proteolytic subunit 2	SO:0001217, UniRef:UniRef50_O84003
