# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1100779	1101204	-	OBIBPL_01001	164.0	3.1e-51	0.965	0.907	0.596	UniRef:UniRef50_O83979
contig_1	cds	1101201	1102286	-	OBIBPL_01002	669.0	7.2e-244	1.0	1.0	0.994	UniRef:UniRef50_P29725
contig_1	cds	1102359	1104290	-	OBIBPL_01003	695.0	1.2e-245	0.919	0.995	0.585	UniRef:UniRef50_O51238
contig_1	cds	1104348	1105862	+	OBIBPL_01004	557.0	1.1e-194	1.014	0.977	0.620	UniRef:UniRef50_Q73R54
contig_1	cds	1105884	1106327	+	OBIBPL_01005	-	-	-	-	-	-
contig_1	cds	1106328	1107848	+	OBIBPL_01006	464.0	4.1e-158	1.010	0.971	0.501	UniRef:UniRef50_O83983
contig_1	cds	1107841	1109370	+	OBIBPL_01007	528.0	2.4e-183	1.008	0.996	0.524	UniRef:UniRef50_O83984
contig_1	cds	1109466	1110833	-	OBIBPL_01008	508.0	1.5e-176	1.022	0.949	0.585	UniRef:UniRef50_O83985
contig_1	cds	1110849	1111547	-	OBIBPL_01009	-	-	-	-	-	-
contig_1	cds	1111501	1111890	-	OBIBPL_01010	117.0	5.5e-33	0.938	0.910	0.554	UniRef:UniRef50_Q3AQ24
contig_1	cds	1111906	1112334	-	OBIBPL_01011	154.0	7.8e-47	0.979	0.869	0.525	UniRef:UniRef50_O51314
contig_1	cds	1112331	1112573	-	OBIBPL_01012	-	-	-	-	-	-
contig_1	cds	1112767	1114536	+	OBIBPL_01013	1213.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_A0A0B7GTG3
contig_1	cds	1114559	1115434	+	OBIBPL_01014	270.0	3.3e-88	0.890	0.846	0.544	UniRef:UniRef50_O83990
contig_1	cds	1115450	1117507	-	OBIBPL_01015	1333.0	0.0	1.0	1.0	0.988	UniRef:UniRef50_F7XRJ4
contig_1	cds	1117545	1118213	-	OBIBPL_01016	405.0	5.1e-144	1.027	1.0	0.961	UniRef:UniRef50_O83992
contig_1	cds	1118500	1120377	+	OBIBPL_01017	1051.0	0.0	0.968	0.887	0.868	UniRef:UniRef50_A0AAU8RR26
contig_1	cds	1120442	1120876	-	OBIBPL_01018	302.0	1.1e-105	1.0	1.0	1.0	UniRef:UniRef50_O83995
contig_1	cds	1120888	1121823	-	OBIBPL_01019	612.0	5.4e-223	1.0	1.0	1.0	UniRef:UniRef50_O83996
contig_1	cds	1121897	1122922	+	OBIBPL_01020	-	-	-	-	-	-
contig_1	cds	1122919	1125873	-	OBIBPL_01021	1914.0	0.0	0.972	1.0	0.984	UniRef:UniRef50_O83998
contig_1	cds	1125942	1128320	+	OBIBPL_01022	-	-	-	-	-	-
contig_1	cds	1128410	1129126	-	OBIBPL_01023	207.0	2.5e-65	0.874	0.920	0.510	UniRef:UniRef50_A0A1T4QAP4
contig_1	cds	1129285	1129818	-	OBIBPL_01024	331.0	3.5e-116	1.0	1.0	0.977	UniRef:UniRef50_P16665
contig_1	cds	1130076	1130618	+	OBIBPL_01025	253.0	7.5e-85	0.950	0.900	0.719	UniRef:UniRef50_Q73M27
contig_1	cds	1130641	1131696	-	OBIBPL_01026	372.0	3.5e-126	0.997	0.921	0.537	UniRef:UniRef50_A0A1V5WLA9
contig_1	cds	1131696	1132295	-	OBIBPL_01027	384.0	1.3e-135	1.0	0.840	0.995	UniRef:UniRef50_O84003
