# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1097719	1098327	-	LIHGCB_01000	-	-	-	-	-	-
contig_1	cds	1098362	1099252	-	LIHGCB_01001	-	-	-	-	-	-
contig_1	cds	1099502	1099768	+	LIHGCB_01002	-	-	-	-	-	-
contig_1	cds	1099779	1101713	-	LIHGCB_01003	-	-	-	-	-	-
contig_1	cds	1101679	1102104	-	LIHGCB_01004	164.0	3.1e-51	0.965	0.907	0.596	UniRef:UniRef50_O83979
contig_1	cds	1102101	1103186	-	LIHGCB_01005	667.0	6.0e-243	1.0	1.0	0.992	UniRef:UniRef50_P29725
contig_1	cds	1103259	1105190	-	LIHGCB_01006	695.0	1.2e-245	0.919	0.995	0.585	UniRef:UniRef50_O51238
contig_1	cds	1105248	1106762	+	LIHGCB_01007	557.0	1.1e-194	1.014	0.977	0.620	UniRef:UniRef50_Q73R54
contig_1	cds	1106784	1107227	+	LIHGCB_01008	-	-	-	-	-	-
contig_1	cds	1107228	1108748	+	LIHGCB_01009	464.0	4.1e-158	1.010	0.971	0.501	UniRef:UniRef50_O83983
contig_1	cds	1108741	1110270	+	LIHGCB_01010	528.0	2.4e-183	1.008	0.996	0.524	UniRef:UniRef50_O83984
contig_1	cds	1110366	1111733	-	LIHGCB_01011	508.0	1.5e-176	1.022	0.949	0.585	UniRef:UniRef50_O83985
contig_1	cds	1111749	1112447	-	LIHGCB_01012	-	-	-	-	-	-
contig_1	cds	1112401	1112790	-	LIHGCB_01013	117.0	5.5e-33	0.938	0.910	0.554	UniRef:UniRef50_Q3AQ24
contig_1	cds	1112806	1113234	-	LIHGCB_01014	154.0	7.8e-47	0.979	0.869	0.525	UniRef:UniRef50_O51314
contig_1	cds	1113231	1113473	-	LIHGCB_01015	-	-	-	-	-	-
contig_1	cds	1113667	1115436	+	LIHGCB_01016	1213.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_A0A0B7GTG3
contig_1	cds	1115459	1116334	+	LIHGCB_01017	270.0	3.3e-88	0.890	0.846	0.544	UniRef:UniRef50_O83990
contig_1	cds	1116350	1118392	-	LIHGCB_01018	1328.0	0.0	1.0	0.993	0.988	UniRef:UniRef50_F7XRJ4
contig_1	cds	1118445	1119113	-	LIHGCB_01019	405.0	5.1e-144	1.027	1.0	0.961	UniRef:UniRef50_O83992
contig_1	cds	1119400	1121277	+	LIHGCB_01020	1054.0	0.0	0.968	0.887	0.864	UniRef:UniRef50_A0AAU8RR26
contig_1	cds	1121342	1121776	-	LIHGCB_01021	302.0	1.1e-105	1.0	1.0	1.0	UniRef:UniRef50_O83995
contig_1	cds	1121788	1122723	-	LIHGCB_01022	612.0	5.4e-223	1.0	1.0	1.0	UniRef:UniRef50_O83996
contig_1	cds	1122797	1123822	+	LIHGCB_01023	-	-	-	-	-	-
contig_1	cds	1123819	1126689	-	LIHGCB_01024	1914.0	0.0	1.0	1.0	0.984	UniRef:UniRef50_O83998
contig_1	cds	1126843	1129221	+	LIHGCB_01025	-	-	-	-	-	-
contig_1	cds	1129311	1130027	-	LIHGCB_01026	207.0	2.5e-65	0.874	0.920	0.510	UniRef:UniRef50_A0A1T4QAP4
contig_1	cds	1130186	1130719	-	LIHGCB_01027	331.0	3.5e-116	1.0	1.0	0.977	UniRef:UniRef50_P16665
contig_1	cds	1130977	1131519	+	LIHGCB_01028	253.0	7.5e-85	0.950	0.900	0.719	UniRef:UniRef50_Q73M27
contig_1	cds	1131542	1132597	-	LIHGCB_01029	372.0	3.5e-126	0.997	0.921	0.537	UniRef:UniRef50_A0A1V5WLA9
contig_1	cds	1132597	1133196	-	LIHGCB_01030	384.0	1.3e-135	1.0	0.840	0.995	UniRef:UniRef50_O84003
